2009-01-04	00:00:00	34916.617188
2009-01-05	00:00:00	37353.671875
2009-01-06	00:00:00	44764.609375
2009-01-07	00:00:00	45000.484375
2009-01-08	00:00:00	46236.65625
2009-01-09	00:00:00	45815.625
2009-01-10	00:00:00	45144.84375
2009-01-11	00:00:00	39958.3125
2009-01-12	00:00:00	41039.15625
2009-01-13	00:00:00	46696.5
2009-01-14	00:00:00	47811.65625
2009-01-15	00:00:00	49054.9375
2009-01-16	00:00:00	49254.3125
2009-01-17	00:00:00	47914.1875
2009-01-18	00:00:00	41195.4375
2009-01-19	00:00:00	42181
2009-01-20	00:00:00	48246
2009-01-21	00:00:00	47977.9375
2009-01-22	00:00:00	47853.0625
2009-01-23	00:00:00	47704.3125
2009-01-24	00:00:00	47093.875
2009-01-25	00:00:00	42704.6875
2009-01-26	00:00:00	43997.625
2009-01-27	00:00:00	49166.25
2009-01-28	00:00:00	48998.25
2009-01-29	00:00:00	48258
2009-01-30	00:00:00	48544.125
2009-01-31	00:00:00	47494.125
2009-02-01	00:00:00	42124.25
2009-02-02	00:00:00	42931.875
2009-02-03	00:00:00	49037.625
2009-02-04	00:00:00	49451.5
2009-02-05	00:00:00	49634.375
2009-02-06	00:00:00	48752.375
2009-02-07	00:00:00	46280.5
2009-02-08	00:00:00	42306.25
2009-02-09	00:00:00	41444.375
2009-02-10	00:00:00	46750.375
2009-02-11	00:00:00	48023.5
2009-02-12	00:00:00	48272.875
2009-02-13	00:00:00	48183.625
2009-02-14	00:00:00	47188.75
2009-02-15	00:00:00	41824.125
2009-02-16	00:00:00	43030.75
2009-02-17	00:00:00	44989.5
2009-02-18	00:00:00	41627.75
2009-02-19	00:00:00	41927.75
2009-02-20	00:00:00	41357.25
2009-02-21	00:00:00	40749.75
2009-02-22	00:00:00	36722.25
2009-02-23	00:00:00	37157
2009-02-24	00:00:00	41917.5
2009-02-25	00:00:00	41802.5
2009-02-26	00:00:00	41067.25
2009-02-27	00:00:00	41617.75
2009-02-28	00:00:00	39911
2009-03-01	00:00:00	36483
2009-03-02	00:00:00	36735.5
2009-03-03	00:00:00	41690.75
2009-03-04	00:00:00	41815.5
2009-03-05	00:00:00	41617.75
2009-03-06	00:00:00	41406
2009-03-07	00:00:00	40426.75
2009-03-08	00:00:00	35803.25
2009-03-09	00:00:00	36505
2009-03-10	00:00:00	41346.5
2009-03-11	00:00:00	40130.5
2009-03-12	00:00:00	34281
2009-03-13	00:00:00	39295.25
2009-03-14	00:00:00	38838.75
2009-03-15	00:00:00	36649.5
2009-03-16	00:00:00	35071.5
2009-03-17	00:00:00	37945
2009-03-18	00:00:00	33275.5
2009-03-19	00:00:00	31422
2009-03-20	00:00:00	31098.25
2009-03-21	00:00:00	30370.5
