STEAM PLANT PRODUCTION							
January-04							
							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
2	364	328	0	"3,440"	"114,484"	50	"6,760"
3	355	307	0	"4,070"	"134,510"	30	"8,310"
4	314	279	0	"4,020"	"167,502"	20	"9,610"
5	316	277	0	"4,620"	"164,598"	20	"17,960"
6	266	224	0	"2,580"	"174,617"	20	"17,330"
7	325	277	0	"3,020"	"146,732"	10	"14,500"
8	303	251	0	"2,140"	"147,377"	10	"14,360"
9	247	208	0	"1,920"	"153,140"	40	"21,710"
10	239	205	0	"2,360"	"192,648"	60	"23,260"
11	275	238	0	"2,780"	"158,351"	10	"26,950"
12	244	209	0	"2,060"	"174,729"	80	"24,590"
13	405	351	0	"2,250"	"158,690"	30	"7,000"
14	394	347	0	"2,820"	"159,323"	30	"7,640"
15	335	295	0	"2,330"	"132,022"	20	"9,030"
16	268	234	0	"2,090"	"154,070"	20	"16,650"
17	256	224	0	"1,940"	"148,448"	10	"10,810"
18	296	259	0	"2,510"	"175,735"	80	"14,420"
19	277	240	0	"1,200"	"149,310"	140	"25,170"
20	240	210	0	"3,580"	"217,654"	160	"34,950"
21	262	233	0	"2,060"	"137,713"	70	"6,460"
22	258	230	0	"2,040"	"122,538"	70	"6,530"
23	352	314	0	"2,200"	"140,430"	60	"4,650"
24	333	287	0	"2,660"	"150,290"	80	"5,600"
25	323	268	0	"2,130"	"161,518"	80	"6,450"
26	302	250	0	"2,090"	"156,082"	90	"12,120"
27	299	265	0	"2,690"	"178,497"	90	"14,040"
28	232	206	0	"2,470"	"157,586"	90	"15,060"
29	261	215	0	"2,080"	"117,501"	80	"11,030"
30	229	192	0	"2,300"	"161,848"	80	"18,360"
31	254	215	0	"1,620"	"175,230"	120	"13,420"
TOTAL	"9,192"	"7,966"	0	"79,520"	"4,797,176"	"1,760"	"431,680"

June-04							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	280	232	0	"1,730"	"150,369"	90	"17,970"
2	284	247	0	"1,588"	"158,731"	180	"108,110"
3	249	220	0	"2,492"	"161,944"	100	"20,490"
4	239	213	0	"2,050"	"164,111"	140	"33,500"
5	220	193	0	"2,040"	"160,229"	120	"24,310"
6	219	193	0	"31,100"	"156,967"	150	"32,430"
7	202	176	0	"2,090"	"160,991"	160	"49,570"
8	182	160	0	"2,200"	"134,657"	160	"43,510"
9	205	182	0	"1,500"	"87,033"	90	"13,200"
10	226	200	0	"1,780"	"91,866"	60	"6,290"
11	211	186	0	"2,430"	"84,971"	110	"22,880"
12	188	166	0	"1,940"	"113,953"	120	"17,860"
13	169	148	0	"1,620"	"56,058"	140	"12,210"
14	177	156	0	"1,770"	"67,607"	"1,680"	"27,770"
15	182	161	0	"1,570"	"70,244"	600	"34,500"
16	186	164	0	"1,840"	"102,874"	40	"35,770"
17	193	170	0	"1,800"	"90,685"	0	"27,590"
18	210	187	0	"1,590"	"128,648"	0	"11,980"
19	242	215	0	"2,590"	"141,800"	0	"12,440"
20	201	178	0	"2,600"	"118,079"	0	"14,610"
21	192	169	0	"2,410"	"89,574"	10	"30,320"
22	194	172	0	"2,230"	"81,209"	0	"22,620"
23	189	167	0	"2,100"	"89,100"	0	"18,880"
24	220	197	0	"2,100"	"73,371"	0	"13,180"
25	205	182	0	"2,010"	"149,800"	0	"16,590"
26	174	157	0	"1,880"	"181,651"	0	"15,070"
27	191	171	0	"1,860"	"142,870"	0	"12,970"
28	196	174	0	"2,110"	"143,601"	0	"22,040"
29	173	153	0	"1,780"	city water	60	"32,290"
30	165	146	0	"1,890"	"""      """	0	"33,630"
							
TOTAL	"6,164"	"5,435"	0	"88,690"	"3,352,993"	"4,010"	"784,580"


July-04							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	169	150	0	"1,910"	"75,853"	60	"35,450"
2	161	143	0	"1,860"	"74,390"	0	"23,740"
3	161	143	0	"1,800"	"77,208"	0	"17,880"
4	160	141	0	"1,790"	"61,556"	10	"20,980"
5	167	150	0	"1,840"	"52,409"	0	"19,440"
6	173	155	0	"1,900"	"76,280"	0	"17,260"
7	185	166	0	"1,820"	"70,834"	0	"15,640"
8	178	158	0	"1,840"	"87,464"	30	"20,190"
9	169	151	0	"2,550"	"70,995"	50	"21,570"
10	153	137	0	"1,680"	"55,843"	20	"15,990"
11	170	150	0	"1,900"	"67,690"	10	"26,770"
12	166	146	0	"1,860"	"106,564"	80	"35,570"
13	163	144	0	"1,780"	"102,394"	10	"35,770"
14	169	149	0	"1,800"	"10,036"	0	"36,520"
15	174	153	0	"1,980"	"107,120"	10	"35,180"
16	171	151	0	"2,230"	"102,302"	0	"29,350"
17	166	147	0	"2,420"	"81,203"	0	"24,120"
18	164	147	0	"2,140"	"88,032"	10	"22,870"
19	169	148	0	"1,920"	"92,635"	0	"34,390"
20	164	143	0	"2,040"	"128,786"	10	"46,600"
21	165	145	0	"2,010"	"127,340"	0	"47,910"
22	168	148	0	"1,970"	"109,462"	0	"32,790"
23	175	156	0	"2,030"	"82,406"	0	"22,369"
24	167	148	0	"1,740"	"68,062"	10	"18,690"
25	167	149	0	"1,030"	"79,567"	0	"17,650"
26	179	159	0	"1,810"	"105,428"	0	"3,650"
27	173	153	0	"1,900"	"105,491"	130	"22,390"
28	171	151	0	"2,540"	"105,354"	0	"28,000"
29	169	149	0	"1,950"	"83,889"	30	"25,810"
30	180	160	0	"1,910"	"107,333"	20	"23,930"
31	163	145	0	"1,620"	"81,954"	20	"17,640"
TOTAL	"5,229"	"4,635"	0	"59,570"	"2,645,880"	510	"796,109"


August-04							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	152	133	0	"1,640"	"72,439"	20	"24,360"
2	155	137	0	"1,670"	"118,891"	30	"34,690"
3	158	139	0	"1,670"	"80,924"	10	"29,310"
4	164	145	0	"1,760"	"112,566"	10	"25,080"
5	173	154	0	"1,500"	"80,688"	20	"20,630"
6	169	150	0	"1,530"	"90,219"	0	"20,440"
7	81	77	0	"1,020"		0	"17,500"
8	0	0	0	0	0	30	"19,600"
9	0	0	0	0	0	0	"15,610"
10	0	0	0	0	0	10	"5,060"
11	0	0	0	0	0	20	"3,480"
12	4	0	0	"5,860"	"68,706"	10	"6,610"
13	117	163	0	"1,920"	"54,569"	10	"8,670"
14	220	196	0	"2,200"	"17,337"	10	"9,240"
15	175	145	0	"1,600"	"37,250"	30	"10,420"
16	186	161	0	"1,680"	"75,755"	80	"13,140"
17	184	164	0	"1,900"	"42,700"	60	"20,370"
18	183	162	0	"1,720"	"63,621"	30	"18,160"
19	216	192	0	"1,810"	"54,885"	0	"12,590"
20	203	184	0	"1,800"	"63,992"	100	"14,060"
21	226	203	0	"2,090"	"62,479"	10	"12,970"
22	201	178	0	"2,020"	"35,330"	90	"20,280"
23	148	132	0	"1,660"	"58,642"	20	"18,110"
24	204	179	0	"2,220"	"109,781"	0	"27,300"
25	167	147	0	"2,050"	"73,979"	10	"26,600"
26	162	142	0	"2,050"	"67,096"	20	"24,800"
27	180	159	0	"2,210"	"76,286"	10	"22,050"
28	180	161	0	"1,990"	"65,260"	0	"14,860"
29	176	156	0	"1,890"	"44,853"	10	"13,910"
30	190	169	0	"2,810"	city water	10	"25,690"
31	190	168	0	"2,520"	"48,594"	80	"24,990"
TOTAL	"4,564"	"4,096"	0	"54,790"	"1,676,842"	740	"560,580"


September-04							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	181	159	0	"1,970"	7	40	"31,840"
2	187	163	0	"2,940"	0	0	"35,850"
3	177	154	0	"2,520"	0	0	"31,950"
4	173	151	0	"2,680"	0	10	"33,790"
5	164	143	0	"1,760"	0	0	"30,190"
6	181	158	0	"1,970"	0	0	"23,650"
7	191	175	0	"2,620"	"49,323"	10	"16,410"
8	239	220	0	"2,990"	"94,289"	10	"16,190"
9	205	182	0	"2,920"	"116,317"	20	"20,820"
10	199	176	0	"2,670"	"143,656"	0	"29,910"
11	202	178	0	"2,790"	"162,982"	30	"27,820"
12	199	175	0	"3,310"	"129,661"	10	"29,400"
13	208	181	0	"3,080"	"197,261"	10	"38,320"
14	205	181	0	"2,930"	"168,528"	50	"29,720"
15	222	196	0	"3,690"	"138,663"	10	"23,720"
16	252	225	0	"3,780"	"158,971"	10	"18,070"
17	227	200	0	"3,740"	"136,664"	10	"21,380"
18	225	200	0	"3,730"	"165,986"	0	"23,060"
19	189	164	0	"3,170"	"154,055"	20	"30,140"
20	222	195	0	"3,700"	"184,601"	0	"33,390"
21	207	184	0	"2,660"	"162,876"	20	"24,200"
22	207	182	0	"2,420"	"168,102"	10	"31,700"
23	211	186	0	"2,330"	"158,862"	10	"23,110"
24	236	209	0	"3,220"	"145,345"	10	"13,610"
25	256	228	0	"3,870"	"133,070"	0	"16,450"
26	251	222	0	"2,860"	"129,295"	10	"20,260"
27	222	198	0	"2,360"	"168,064"	20	"21,850"
28	323	287	0	"3,100"	"198,288"	50	"13,140"
29	306	271	0	"3,090"	"139,091"	30	"13,170"
30	261	231	0	"2,930"	"163,271"	100	"17,660"
31							
TOTAL	"6,528"	"5,774"	0	"87,800"	"3,567,228"	500	"740,770"



October-04							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	304	271	0	"6,010"	"146,511"	0	"12,100"
2	347	301	0	"3,630"	"138,050"	30	"7,770"
3	286	222	0	"2,810"	"137,810"	30	"12,930"
4	404	388	313	"4,640"	"169,810"	10	"7,580"
5	367	311	0	"3,980"	"138,245"	40	"12,460"
6	288	342	0	"3,690"	"88,864"	100	"20,330"
7	280	215	0	"3,080"	"160,224"	10	"18,420"
8	270	229	0	"2,810"	"165,144"	0	"15,050"
9	322	271	0	"2,770"	"126,004"	10	"10,320"
10	308	261	0	"2,910"	"123,816"	30	"11,730"
11	352	296	0	"2,880"	"166,266"	20	"10,790"
12	383	319	0	"3,080"	"163,486"	10	"8,530"
13	433	342	0	"2,850"	"143,223"	10	"5,850"
14	484	395	0	"3,720"	"161,490"	20	"6,340"
15	464	408	0	"3,850"	"136,929"	0	"5,130"
16	455	407	0	"4,040"	"136,072"	10	"4,790"
17	482	431	0	"3,560"	"130,984"	20	"4,870"
18	452	384	0	"3,500"	"125,411"	60	"6,740"
19	428	374	0	"2,960"	"165,868"	130	"5,530"
20	370	320	0	"2,740"	"94,846"	100	"5,070"
21	397	340	0	"4,810"	"164,548"	100	"4,670"
22	308	259	0	"2,760"	"138,932"	0	0
23	298	251	0	"2,650"	"110,535"	50	0
24	324	275	0	"2,760"	"111,484"	0	0
25	366	313	0	"3,350"	"132,386"	80	0
26	403	349	0	"3,150"	"130,241"	270	0
27	391	337	0	"2,880"	"161,189"	450	0
28	321	271	0	"2,810"	"159,306"	530	0
29	237	199	0	"2,700"	"139,723"	630	0
30	370	314	0	"3,230"	"136,258"	570	0
31	401	346	0	"3,240"	"92,573"	630	0
TOTAL	"11,295"	"9,741"	313	"103,850"	"4,296,228"	"3,950"	"197,000"


November-04							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	421	368	0	"3,210"	"191,742"	650	0
2	425	379	0	"3,270"	"100,158"	690	0
3	434	382	0	"4,430"	"168,774"	860	0
4	439	392	0	"4,100"	"150,886"	"1,000"	0
5	414	361	0	"3,910"	"91,470"	760	0
6	330	279	0	"3,500"	"177,253"	100	0
7	406	358	0	"3,920"	"93,704"	80	0
8	475	432	0	"4,330"	"186,322"	110	0
9	376	328	0	"2,870"	"134,077"	90	0
10	365	317	0	"2,560"	"145,072"	100	0
11	577	524	0	"4,890"	"131,373"	90	0
12	481	446	0	"3,870"	"134,800"	80	0
13	480	438	0	"3,780"	"142,474"	60	0
14	441	402	0	"3,580"	"130,263"	120	0
15	444	394	0	"3,830"	"141,188"	90	0
16	365	317	0	"2,480"	"143,483"	80	0
17	374	323	0	"2,110"	"156,329"	50	0
18	398	345	0	"2,300"	"102,951"	80	
19	423	372	0	"2,570"	"150,220"	90	0
20	441	395	0	"2,770"	"109,130"	100	0
21	490	439	0	"3,090"	"119,574"	140	0
22	470	418	0	"3,590"	"120,960"	110	0
23	480	427	0	"3,960"	"134,567"	60	0
24	452	401	0	"3,240"	"3,066"	0	0
25	435	375	0	"3,030"	"13,218"	10	0
26	408	346	0	"3,460"	"48,104"	0	0
27	434	376	0	"4,600"	"31,027"	0	0
28	455	400	0	"3,040"	"23,956"	0	0
29	488	444	0	"3,730"	"23,879"	0	0
30	491	448	0	"4,010"	"84,696"	10	0
							
TOTAL	"13,112"	"11,626"	0	"104,030"	"3,384,716"	"5,610"	0



December-04							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	487	439	0	"3,560"	"4,134"	0	0
2	490	447	0	"5,200"	"24,502"	0	0
3	476	429	0	"3,840"	"32,582"	50	0
4	404	349	0	"2,960"	"67,960"	30	0
5	450	393	0	"3,230"	"10,542"	20	0
6	451	400	0	"2,910"	"14,216"	20	0
7	434	384	0	"3,110"	"86,004"	10	0
8	434	379	0	"2,470"	"70,135"	10	0
9	424	372	0	"2,520"	"134,610"	30	0
10	465	420	0	"2,580"	"20,510"	20	0
11	436	390	0	"2,610"	"33,986"	10	0
12	449	406	0	"3,020"	"42,174"	0	0
13	595	555	0	"4,720"	0	550	0
14	596	557	0	"5,120"	"38,852"	10	0
15	479	427	0	"4,300"	"35,015"	0	0
16	464	425	0	"3,250"	"21,064"	10	0
17	465	425	0	"3,250"	"21,064"	10	0
18	367	472	0	"4,310"	"9,154"	0	0
19	474	583	0	"5,090"	"43,633"	10	0
20	589	558	0	"4,250"	"7,331"	5	0
21	222	624	"7,437"	"6,640"	"22,129"	10	0
22	0	669	"7,437"	"6,640"	"22,129"	10	0
23	0	648	"5,263"	"5,650"	"25,457"	0	0
24	0	608	"4,934"	"5,210"	"48,173"	10	0
25	0	531	"4,196"	"4,640"	"9,061"	10	0
26	0	542	"4,382"	"5,350"	"11,643"	0	0
27	317	526	"1,896"	"4,360"	"43,357"	10	0
28	515	475	0	"2,850"	"7,284"	220	0
29	530	485	0	"2,890"	"8,508"	10	0
30	441	389	0	"2,290"	"47,400"	20	0
31	469	435	0	"2,670"	"8,238"	10	0
TOTAL	"11,923"	"14,742"	"35,545"	"121,490"	"970,847"	"1,105"	0
