STEAM PLANT PRODUCTION							
January-03							
							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
11	642	553	0	"5,010"	"148,808"	280	0
12	648	558	0	"4,910"	"136,468"	270	0
13	593	516	0	"3,810"	"134,454"	410	0
14	459	408	0	"3,690"	"135,344"	440	0
15	371	337	0	"2,860"	"131,324"	"1,100"	0
16	322	287	0	"2,680"	"104,064"	890	0
17	385	346	0	"1,870"	"69,304"	430	0
18	375	337	0	"3,940"	"51,202"	500	0
19	386	351	0	"2,850"	"48,264"	580	0
20	439	397	0	"4,310"	"31,305"	560	0
21	449	393	0	"3,320"	"64,195"	510	0
22	378	324	0	"2,470"	"48,995"	520	0
23	300	253	0	"2,390"	"36,727"	"1,770"	0
24	325	275	0	"3,450"	"75,620"	550	0
25	378	326	0	"4,040"	"34,642"	580	0
26	385	333	0	"3,200"	"41,036"	560	0
27	409	356	0	"3,670"	"60,418"	630	0
28	476	436	0	"3,690"	"34,062"	630	0
29	445	403	0	"3,280"	"58,656"	680	0
30	461	419	0	"3,780"	"90,996"	700	0
31	426	380	0	"3,890"	"149,378"	710	0
TOTAL	"14,831"	"14,461"	"9,164"	"121,220"	"3,088,493"	"16,190"	0


April-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	364	314	0	"2,950"	"116,440"	720	0
2	417	372	0	"3,630"	"116,812"	730	0
3	523	480	0	"3,760"	"148,806"	810	0
4	537	487	0	"4,370"	"126,296"	660	0
5	533	472	0	"4,350"	"126,232"	840	0
6	507	450	0	"4,210"	"133,401"	620	0
7	540	476	0	"4,730"	"168,816"	670	0
8	511	460	0	"4,760"	"139,121"	770	0
9	461	419	0	"4,230"	"141,323"	660	0
10	373	324	0	"5,000"	"173,532"	"2,290"	0
11	383	331	0	"6,670"	"160,000"	610	"7,490"
12	370	315	0	"5,080"	"139,603"	160	"13,080"
13	330	276	0	"4,670"	"132,326"	160	"10,130"
14	610	542	0	"8,550"	"181,813"	"1,610"	"32,630"
15	249	246	0	"3,680"	"217,548"	230	"27,760"
16	456	386	0	"3,030"	"140,291"	130	"3,070"
17	502	439	0	"3,760"	"137,060"	140	"4,600"
18	498	433	0	"4,130"	"136,567"	160	"3,300"
19	384	335	0	"3,900"	"140,149"	140	"4,440"
20	453	405	0	"4,040"	"105,808"	160	"5,790"
21	418	361	0	"4,460"	"151,306"	130	"7,630"
22	429	357	0	"4,640"	"172,219"	130	"9,750"
23	370	316	0	"5,060"	"161,269"	140	"3,690"
24	364	313	0	"5,790"	"176,960"	120	"10,870"
25	361	311	0	"5,830"	"149,863"	170	"10,570"
26	323	277	0	"5,790"	"169,804"	140	"13,560"
27	277	237	0	"5,430"	"132,996"	140	"16,210"
28	342	294	0	"5,690"	"171,678"	180	"9,380"
29	365	316	0	"6,480"	"160,377"	190	"7,340"
30	372	320	0	"5,100"	"158,395"	210	"7,690"
TOTAL	"12,622"	"11,064"	0	"143,770"	"4,486,811"	"13,820"	"208,980"


May-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	342	298	0	"5,540"	"129,000"	238	"15,050"
2	334	288	0	"5,730"	"170,193"	160	"13,340"
3	296	254	0	"4,690"	"162,668"	110	"12,650"
4	361	311	0	"4,740"	"199,354"	130	"7,170"
5	440	352	0	"5,850"	"181,298"	110	"5,690"
6	340	273	0	"5,050"	"153,570"	140	"12,340"
7	328	263	0	"6,600"	"158,042"	150	"11,770"
8	329	276	0	"4,960"	"159,304"	110	"9,120"
9	346	288	0	"5,020"	"178,279"	170	"9,460"
10	325	279	0	"4,170"	"115,300"	140	"5,410"
11	403	336	0	"5,670"	"146,089"	130	"4,660"
12	366	298	0	"6,610"	"169,511"	170	"10,780"
13	319	273	0	"6,400"	"179,010"	140	"15,360"
14	310	266	0	"6,640"	"166,656"	140	"7,080"
15	317	270	0	"7,050"	"155,331"	160	"17,070"
16	297	254	0	"6,460"	"183,593"	160	"20,440"
17	267	229	0	"5,000"	"135,546"	140	"19,860"
18	253	210	0	"3,670"	"159,984"	140	"20,380"
19	301	244	0	"3,660"	"184,366"	140	"21,850"
20	383	319	0	"3,770"	"148,396"	150	"8,970"
21	337	290	0	"3,600"	"186,939"	190	"11,500"
22	371	320	0	"3,470"	"145,806"	210	"7,390"
23	340	293	0	"3,310"	"165,375"	190	"11,300"
24	291	250	0	"3,150"	"153,025"	190	"15,020"
25	288	249	0	"3,200"	"142,251"	260	"16,070"
26	308	266	0	"3,550"	"210,555"	280	"21,040"
27	248	215	0	"3,170"	"158,522"	170	"26,800"
28	231	197	0	"3,180"	"200,203"	160	"27,290"
29	241	205	0	"2,990"	"198,627"	160	"28,690"
30	283	221	0	"3,670"	"173,770"	170	"23,050"
31	261	215	0	"2,000"	"157,005"	160	"11,610"
TOTAL	"9,856"	"8,302"	0	"142,570"	"5,127,568"	"5,068"	"448,210"


June-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	235	191	0	"1,890"	"144,779"	110	"17,240"
2	275	227	0	"2,100"	"182,170"	160	"18,750"
3	247	211	0	"3,390"	"178,016"	180	"18,930"
4	240	204	0	"3,190"	"183,758"	130	"18,840"
5	230	197	0	"2,680"	"166,817"	170	"22,300"
6	242	208	0	"3,190"	"152,967"	130	"15,810"
7	233	202	0	"3,000"	"138,515"	120	"15,040"
8	235	202	0	"2,870"	"177,712"	120	"15,060"
9	239	192	0	"3,140"	"144,961"	180	"23,200"
10	223	173	0	"2,760"	"135,004"	170	"21,060"
11	219	187	0	"2,930"	"68,569"	120	"16,840"
12	215	181	0	"3,040"	"124,084"	150	"22,870"
13	201	168	0	"2,830"	"250,832"	170	"29,430"
14	191	162	0	"3,230"	"125,419"	150	"24,120"
15	175	147	0	"2,730"	"58,484"	120	"24,960"
16	181	151	0	"2,970"	"78,626"	280	"34,260"
17	182	149	0	"2,840"	"134,162"	200	"31,880"
18	198	164	0	"3,030"	"253,685"	170	"34,750"
19	226	191	0	"2,990"	"73,333"	110	"29,410"
20	220	187	0	"2,910"	"148,134"	130	"30,770"
21	219	183	0	"2,430"	"167,000"	70	"30,580"
22	198	163	0	"2,150"	"139,797"	70	"33,210"
23	193	148	1	"1,950"	"110,296"	370	"40,910"
24	176	147	0	"2,230"	"108,333"	120	"44,650"
25	177	150	0	"1,790"	"103,055"	150	"31,340"
26	202	173	0	"1,910"	"83,266"	200	"20,970"
27	184	157	0	"1,650"	"86,307"	200	"24,270"
28	176	149	0	"1,710"	"59,651"	130	"23,490"
29	170	144	0	"1,830"	"61,795"	100	"26,610"
30	177	144	0	"2,570"	"58,255"	130	"31,690"
							
TOTAL	"6,279"	"5,252"	1	"77,930"	"3,897,782"	"4,610"	"773,240"


July-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	167	138	0	"1,760"	"98,000"	140	"33,910"
2	165	136	0	"1,540"	"109,663"	170	"36,990"
3	162	132	0	"1,550"	"60,240"	80	"43,630"
4	162	133	0	"1,520"	"55,526"	40	"25,430"
5	180	146	0	"2,790"	"55,581"	30	"33,760"
6	159	127	0	"2,710"	"64,904"	50	"28,310"
7	181	149	0	"2,080"	"110,886"	120	"36,730"
8	178	150	0	"1,670"	"99,391"	140	"28,050"
9	188	156	0	"1,790"	"112,770"	200	"26,050"
10	183	154	0	"1,550"	"53,575"	270	"22,810"
11	180	151	0	"1,510"	"88,410"	330	"22,800"
12	169	140	0	"2,190"	"37,904"	240	"21,910"
13	162	134	0	"1,830"	"47,513"	190	"26,260"
14	172	143	0	"1,420"	"67,032"	270	"33,710"
15	160	134	0	"1,580"	0	350	"27,850"
16	165	138	0	"1,430"	"91,779"	410	"28,210"
17	162	135	0	"1,440"	"100,815"	400	"31,330"
18	172	144	0	"2,100"	"92,872"	890	"24,290"
19	160	135	0	"1,900"	"62,327"	680	"25,190"
20	158	130	0	"1,810"	"79,066"	530	"28,670"
21	165	139	0	"1,590"	"78,382"	830	"27,230"
22	165	140	0	"1,570"	"81,081"	"1,200"	"21,200"
23	171	145	0	"1,620"	"77,735"	"1,300"	"20,830"
24	160	134	0	"1,340"	"98,331"	"1,440"	"31,020"
25	170	140	0	"1,640"	"81,484"	"1,100"	"32,080"
26	165	135	0	"1,560"	"79,100"	"1,000"	"36,790"
27	151	127	0	"1,410"	"57,787"	710	"29,140"
28	162	134	0	"1,370"	"104,043"	"1,160"	"31,630"
29	168	138	0	"1,350"	"92,480"	"1,190"	"33,420"
30	153	126	0	"1,120"	"101,322"	"1,040"	"34,080"
31	157	129	0	"2,070"	"89,860"	870	"29,500"
TOTAL	"5,172"	"4,292"	0	"52,810"	"2,429,859"	"17,370"	"912,810"



August-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	163	134	0	"2,390"	"79,745"	940	"27,870"
2	159	132	0	"1,660"	"76,638"	580	"23,420"
3	149	125	0	"1,330"	"35,195"	510	"21,810"
4	156	129	0	"1,020"	"72,345"	700	"25,960"
5	157	128	0	"1,280"	"53,995"	790	"24,440"
6	157	131	0	"1,680"	"74,628"	980	"29,690"
7	157	126	0	"1,020"	"89,589"	970	"30,690"
8	142	111	0	"1,450"	"123,666"	630	"23,590"
9	150	120	0	"1,510"	"21,105"	640	"23,610"
10	16	27	0	0	"32,728"	490	"16,960"
11	0	0	0	0	"61,183"	760	"24,130"
12	0	0	0	0	"48,935"	440	"18,500"
13	0	0	0	0	"34,820"	600	"21,510"
14							
15	144	153	0	"6,380"	"182,731"	"2,130"	"58,430"
16	136	105	0	"2,300"	"78,113"	170	"26,970"
17	153	119	0	"2,420"	"35,228"	160	"28,010"
18	158	126	0	"2,290"	"133,382"	130	"40,010"
19	158	132	0	"2,110"	"110,336"	130	"39,540"
20	160	134	0	"1,580"	"96,213"	430	"41,260"
21	166	141	0	"5,800"	"118,324"	160	"37,260"
22	172	146	0	"1,680"	"85,589"	290	"30,930"
23	180	143	0	"2,230"	"117,135"	240	"30,700"
24	170	133	0	"1,590"	"50,405"	170	"3,650"
25	169	141	0	"2,300"	"121,658"	190	"38,780"
26	167	138	0	"2,620"	"118,173"	460	"39,650"
27	179	151	0	"2,330"	"139,959"	820	"31,650"
28	161	133	0	"1,370"	"148,808"	800	"35,380"
29	175	147	0	"3,620"	"126,254"	"1,280"	"24,680"
30	176	153	0	"2,460"	"48,860"	"1,100"	"20,740"
31	179	155	0	"2,520"	"61,776"	500	"20,430"
TOTAL	"4,209"	"3,513"	0	"58,940"	"2,577,516"	"18,190"	"860,250"


September-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	183	153	0	"2,080"	"108,334"	510	"22,410"
2	177	150	0	"2,390"	"102,576"	580	"26,030"
3	182	154	0	"1,990"	"78,738"	"1,100"	"17,460"
4	207	178	0	"1,800"	"173,881"	510	"18,710"
5	197	167	0	"1,720"	"100,810"	"1,390"	"27,850"
6	161	130	0	"1,650"	"83,257"	370	"30,110"
7	167	138	0	"2,280"	"61,168"	250	"29,140"
8	181	149	0	"1,780"	"158,954"	290	"36,590"
9	186	155	0	"1,830"	"180,803"	330	"37,080"
10	186	154	0	"1,770"	"148,896"	300	"32,530"
11	194	159	0	"2,130"	"177,596"	270	"31,560"
12	211	175	0	"2,370"	"136,009"	"1,020"	"22,340"
13	214	179	0	"2,510"	"134,670"	"1,470"	"18,800"
14	228	194	0	"2,640"	"135,297"	"1,270"	"15,010"
15	246	209	0	"2,390"	"154,092"	"1,630"	"17,600"
16	229	192	0	"1,910"	"156,139"	"1,470"	"25,710"
17	217	178	0	"1,900"	"176,837"	700	"31,500"
18	280	240	0	"2,310"	"182,207"	"1,040"	"17,180"
19	321	277	0	"2,180"	"139,497"	"1,230"	"10,930"
20	286	247	0	"2,250"	"139,081"	610	"17,640"
21	334	287	0	"4,090"	"165,330"	840	"10,270"
22	297	254	0	"2,780"	"145,056"	"1,620"	"9,590"
23	316	270	0	"2,720"	"190,521"	"1,330"	"17,630"
24	326	280	0	"2,770"	"141,401"	"1,390"	"10,910"
25	368	316	0	"2,410"	"144,551"	"1,330"	"7,010"
26	335	288	0	"2,440"	"163,542"	"1,430"	"8,820"
27	371	320	0	"2,700"	"126,559"	"1,060"	"6,700"
28	377	326	0	"2,610"	"118,056"	850	"6,650"
29	474	403	0	"3,320"	"155,995"	"1,650"	"6,550"
30	468	427	0	"3,340"	"127,395"	"1,530"	"6,090"
31							
TOTAL	"7,919"	"6,749"	0	"71,060"	"4,207,248"	"29,370"	"576,400"


October-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	483	450	0	"3,440"	"159,132"	"1,310"	"5,850"
2	448	410	0	"3,720"	"136,578"	"1,280"	"8,030"
3	358	311	0	"3,170"	"138,627"	"1,310"	"10,710"
4	341	302	0	"3,090"	"133,813"	"1,180"	"15,560"
5	333	293	0	"3,490"	"119,361"	"1,190"	"7,310"
6	327	290	0	"2,700"	"179,650"	"1,500"	"16,060"
7	279	242	0	"2,570"	"167,353"	880	"24,050"
8	246	211	0	"2,400"	"192,169"	680	"24,480"
9	245	211	0	"2,480"	"160,467"	750	"26,350"
10	250	217	0	"2,430"	"173,337"	"1,190"	"14,500"
11	282	245	0	"2,430"	"122,669"	"1,090"	"10,620"
12	312	272	0	"3,180"	"122,868"	"1,000"	"9,560"
13	328	288	0	"2,880"	"166,832"	"1,770"	"8,730"
14	353	314	0	"3,740"	"158,700"	"1,620"	"7,220"
15	404	362	0	"3,660"	"141,613"	"1,290"	"3,680"
16	461	418	0	"4,020"	"143,602"	910	"3,260"
17	347	313	0	"3,210"	"138,320"	900	"4,000"
18	300	260	0	"3,000"	"128,494"	300	"3,560"
19	293	253	0	"3,250"	"117,116"	210	"4,820"
20	269	231	0	"3,490"	"162,389"	180	"5,770"
21	320	279	0	"3,180"	"137,323"	690	"3,270"
22	331	296	0	"3,810"	"142,028"	870	"3,040"
23	382	344	0	"4,650"	"137,149"	950	"3,090"
24	367	330	0	"4,210"	"155,538"	"1,100"	"2,930"
25	416	381	0	"4,340"	"148,611"	890	"1,870"
26	468	435	0	"5,320"	"131,513"	"1,110"	"2,070"
27	468	436	0	"5,800"	"138,167"	"1,470"	"1,060"
28	462	428	0	"4,880"	"133,329"	"1,340"	0
29	476	436	0	"4,690"	"155,204"	"1,380"	0
30	451	409	0	"4,410"	"131,297"	"1,500"	0
31	463	425	0	"4,050"	"142,771"	"1,160"	0
TOTAL	"11,263"	"10,092"	0	"111,690"	"4,516,020"	"33,000"	"231,450"



November-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	468	432	0	"3,040"	"135,604"	600	0
2	444	399	0	"2,900"	"97,913"	600	0
3	526	478	0	"2,990"	"161,887"	"1,330"	0
4	555	500	0	"2,990"	"161,963"	"1,840"	0
5	564	522	0	"3,050"	"119,460"	"1,130"	0
6	593	543	0	"3,280"	"138,237"	"1,358"	0
7	620	570	0	"5,820"	"145,627"	"1,262"	0
8	594	540	0	"3,260"	"130,419"	"1,340"	0
9	502	458	0	"3,030"	"105,273"	"1,400"	0
10	486	427	0	"2,900"	"139,679"	"1,460"	0
11	412	347	0	"2,490"	"158,274"	"1,420"	0
12	479	420	0	"2,410"	"148,400"	"1,210"	0
13	567	499	0	"2,810"	"156,258"	"1,450"	0
14	470	410	0	"2,640"	"140,617"	"1,410"	0
15	402	345	0	"1,970"	"80,170"	847	0
16	419	358	0	"3,700"	"133,888"	893	0
17	416	354	0	"3,540"	"142,192"	"1,260"	0
18	404	344	0	"3,480"	"134,675"	"1,180"	0
19	418	358	0	"3,840"	"135,740"	"1,010"	0
20	380	321	0	"3,750"	"156,212"	950	0
21	530	465	0	"4,810"	"102,652"	"1,140"	0
22	502	441	0	"4,630"	"122,460"	"1,330"	0
23	542	475	0	"4,740"	"153,892"	"1,480"	0
24	690	685	0	"6,270"	"117,711"	"1,480"	0
25	497	363	0	"5,170"	"52,875"	"1,290"	0
26	482	416	0	"5,030"	"42,054"	"1,140"	0
27	466	397	0	"4,830"	"3,781"	870	0
28	477	417	0	"4,740"	"33,088"	620	0
29	483	427	0	"5,000"	"32,335"	980	0
30	445	374	0	"4,460"	"25,375"	940	0
							
TOTAL	"14,833"	"13,085"	0	"113,570"	"3,408,711"	"35,220"	0


December-03							

							
DAY	GAS      (MCF)	STEAM        (K LB/HR)	OIL          (GAL)	MAKE-UP WATER (GAL)	DOMESTIC WATER  (GAL)	LOOP    (GAL)	TOWER (GAL)
1	491	436	0	"4,690"	"42,784"	"1,260"	0
2	513	458	0	"4,670"	"32,114"	"1,510"	0
3	475	416	0	"4,700"	"43,587"	"1,480"	0
4	481	417	0	"4,620"	"42,349"	"1,610"	0
5	466	409	0	"3,340"	"42,086"	"1,520"	0
6	456	389	0	"3,230"	"44,298"	"1,530"	0
7	439	396	0	"1,900"	"23,066"	"1,480"	0
8	446	381	0	"2,630"	"40,813"	"1,530"	0
9	481	424	0	"2,780"	"40,116"	"1,440"	0
10	550	452	0	"3,420"	"58,161"	"1,650"	0
11	267	631	"6,481"	"5,160"	"24,529"	"1,860"	0
12	408	633	"1,041"	"4,230"	"57,053"	"1,530"	0
13	603	509	0	"2,440"	"53,096"	"1,300"	0
14	484	434	0	"2,540"	"17,231"	"1,610"	0
15	488	453	219	"2,680"	"33,181"	"1,390"	0
16	660	591	0	"3,840"	"41,624"	"1,120"	0
17	523	453	0	"3,530"	"45,971"	"1,100"	0
18	546	473	0	"2,880"	"20,899"	"1,540"	0
19	594	517	0	"3,510"	"33,504"	"1,440"	0
20	511	436	0	"2,690"	"24,667"	"1,700"	0
21	452	378	0	"3,030"	"21,953"	"1,200"	0
22	487	422	0	"3,350"	"38,620"	"1,500"	0
23	504	453	0	"2,970"	"34,460"	"1,380"	0
24	515	467	0	"3,330"	"37,385"	"1,290"	0
25	504	445	0	"3,100"	"3,583"	890	0
26	451	386	0	"2,840"	"37,158"	710	0
27	431	361	0	"3,000"	"19,330"	750	0
28	448	378	0	"4,000"	"26,699"	890	0
29	530	471	0	"4,290"	"21,381"	"1,550"	0
30	547	510	0	"4,110"	"51,331"	"2,060"	0
31	607	552	0	"4,850"	"35,987"	"2,010"	0
TOTAL	"15,358"	"14,131"	"7,741"	"108,350"	"1,089,016"	"43,830"	0
