Key            Name:Suffix                                Trend Definitions Used		BuildingName																
Point_1:	BURTON.YEST.STEAM.CONSUMP	Burton Hall																
Point_2:	COWLING.YEST.STEAM.CONSUMP	Cowling Recreation Center																
Point_3:	DAVIS.YEST.STEAM.CONSUMP	Davis Hall																
Point_4:	EVANS.YEST.STEAM.CONSUMP	Evans Hall																
Point_5:	GOODHUE.YEST.STEAM.CONSUMP	Goodhue Hall																
Point_6:	HULINGS.YEST.STEAM.CONSUMP	Hulings Hall																
Point_7:	LIBRARY.YEST.STEAM.CONSUMP	Gould Memorial Library																
Point_8:	MUDD.YEST.STEAM.CONSUMP	Mudd Hall of Science																
Point_9:	MUSSER.YEST.STEAM.CONSUMP	Musser Hall																
Point_10:	MYERS.YEST.STEAM.CONSUMP	Myers Hall																
Point_11:	NOURSE.YEST.STEAM.CONSUMP	Nourse Hall																
Point_12:	OLIN.YEST.STEAM.CONSUMP	Olin Hall of Science																
Point_13:	SAYLES.YEST.STEAM.CONSUMP	Sayles-Hill Campus Center																
Point_14:	SEVY.YEST.STEAM.CONSUMP	Severance Hall																
Point_15:	STHS.YEST.STEAM.CONSUMP	Student Houses																
Point_16:	WATSON.YEST.STEAM.CONSUMP	Watson Hall																
Point_17:	WEST.GYM.YEST.STEAM.CONSUMP	West Gymnasium																
Time Interval:	1 Days																	
Date Range:	7/1/2009 00:00:00 - 11/18/2011 23:59:59																	
Report Timings:	All Hours																	
																		
<>Date	Time	Point_1	Point_2	Point_3	Point_4	Point_5	Point_6	Point_7	Point_8	Point_9	Point_10	Point_11	Point_12	Point_13	Point_14	Point_15	Point_16	Point_17
10/25/09	0:00:00	0	No Data	0	2492.78	7460.48	No Data	78.75	No Data	No Data	No Data	161.51	10.9	259.49	104.67	No Data	No Data	0
10/26/09	0:00:00	0	No Data	0	2594.77	10134.41	No Data	78.75	No Data	No Data	No Data	161.51	10.9	400.16	104.67	No Data	No Data	0
10/27/09	0:00:00	0	No Data	0	2336.66	8876.68	No Data	78.75	No Data	No Data	No Data	161.51	10.9	59.86	2108.51	No Data	No Data	0
10/28/09	0:00:00	0	No Data	0	3860.45	7277.62	No Data	78.75	No Data	No Data	No Data	161.51	105.45	301.87	2108.51	No Data	No Data	0
10/29/09	0:00:00	0	No Data	0	2047.63	7841.65	No Data	78.75	No Data	No Data	No Data	161.51	105.45	301.87	51.13	No Data	No Data	0
10/30/09	0:00:00	0	No Data	0	2047.63	3081.95	No Data	78.75	No Data	No Data	No Data	161.51	105.45	58.51	51.13	No Data	No Data	0
10/31/09	0:00:00	0	No Data	0	2334.39	6617.46	No Data	371.31	No Data	No Data	No Data	161.51	105.45	402.03	51.13	No Data	No Data	0
11/1/09	0:00:00	0	No Data	0	2334.39	11584.78	No Data	78.75	No Data	No Data	No Data	161.51	0.62	226.22	51.13	No Data	No Data	0
11/2/09	0:00:00	0	No Data	0	2158.8	7020.85	No Data	363.29	No Data	No Data	No Data	161.51	0.62	1092.37	51.13	No Data	No Data	0
11/3/09	0:00:00	0	No Data	0	2934.04	10086.92	No Data	78.75	No Data	No Data	No Data	161.51	192.54	161.69	51.13	No Data	No Data	0
11/4/09	0:00:00	0	No Data	0	3470.09	13123.87	No Data	198.13	No Data	No Data	No Data	161.51	10.9	161.69	51.13	No Data	No Data	0
11/5/09	0:00:00	0	No Data	0	3470.09	12204.91	No Data	78.75	No Data	No Data	No Data	364.65	10.9	161.69	51.13	No Data	No Data	0
11/6/09	0:00:00	0	No Data	0	3178.71	7764.84	No Data	78.75	No Data	No Data	No Data	145.12	10.9	437.13	51.13	No Data	No Data	0
11/7/09	0:00:00	0	No Data	0	2214.7	3368.92	No Data	78.75	No Data	No Data	No Data	263.18	10.9	32.89	51.13	No Data	No Data	0
11/8/09	0:00:00	0	No Data	0	1478.66	4757.42	No Data	873.96	No Data	No Data	No Data	263.18	10.9	417.88	51.13	No Data	No Data	0
11/9/09	0:00:00	0	No Data	0	1099.33	3643.5	No Data	417.47	No Data	No Data	No Data	263.18	10.9	191.42	51.13	No Data	No Data	0
11/10/09	0:00:00	0	No Data	0	2765.14	7589.86	No Data	417.47	No Data	No Data	No Data	108.85	191.33	701.4	51.13	No Data	No Data	0
11/11/09	0:00:00	0	No Data	0	2897.89	7251.55	No Data	417.47	No Data	No Data	No Data	108.85	191.33	364.72	51.13	No Data	No Data	0
11/12/09	0:00:00	0	No Data	0	1541.54	5013.3	No Data	288.9	No Data	No Data	No Data	108.85	11.06	364.72	51.13	No Data	No Data	0
11/13/09	0:00:00	0	No Data	0	2659.97	3755.34	No Data	564.88	No Data	No Data	No Data	108.85	11.06	43.67	51.13	No Data	No Data	0
11/14/09	0:00:00	0	No Data	0	1955.91	2342.43	No Data	78.75	No Data	No Data	No Data	108.85	11.06	43.67	51.13	No Data	No Data	0
11/15/09	0:00:00	0	No Data	0	2199.22	10856.34	No Data	78.75	No Data	No Data	No Data	108.85	146.25	546.14	51.13	No Data	No Data	0
11/16/09	0:00:00	0	No Data	0	3375.86	12207.77	No Data	78.75	No Data	No Data	No Data	303.82	13.81	546.14	51.13	No Data	No Data	0
11/17/09	0:00:00	0	No Data	0	5058.78	13046.97	No Data	385.35	No Data	No Data	No Data	688.88	13.81	385.53	51.13	No Data	No Data	0
11/18/09	0:00:00	0	No Data	0	5058.78	13382.85	No Data	385.35	No Data	No Data	No Data	467.11	13.81	193.98	51.13	No Data	No Data	0
11/19/09	0:00:00	0	No Data	0	5240.06	11683.52	No Data	385.35	No Data	No Data	No Data	134.48	13.81	193.98	51.13	No Data	No Data	0
11/20/09	0:00:00	0	No Data	0	3975.66	9360.63	No Data	78.75	No Data	No Data	No Data	134.48	13.81	60.62	51.13	No Data	No Data	0
11/21/09	0:00:00	0	No Data	0	3561.99	8852.67	No Data	78.75	No Data	No Data	No Data	134.48	13.81	60.62	51.13	No Data	No Data	0
11/22/09	0:00:00	0	No Data	0	2653.49	9220.91	No Data	78.75	No Data	No Data	No Data	281.51	13.81	60.62	51.13	No Data	No Data	0
11/23/09	0:00:00	0	No Data	0	1348	2651.85	No Data	373.11	No Data	No Data	No Data	101.82	13.81	60.62	51.13	No Data	No Data	0
11/24/09	0:00:00	0	No Data	0	1348	3033.28	No Data	78.75	No Data	No Data	No Data	101.82	13.81	60.62	51.13	No Data	No Data	0
11/25/09	0:00:00	0	No Data	0	472.64	5681.3	No Data	78.75	No Data	No Data	No Data	101.82	13.81	164.07	51.13	No Data	No Data	0
11/26/09	0:00:00	0	No Data	0	238.26	8840.86	No Data	78.75	No Data	No Data	No Data	247.12	128.55	460.02	51.13	No Data	No Data	0
11/27/09	0:00:00	0	No Data	0	87.56	2234.66	No Data	78.75	No Data	No Data	No Data	30.7	18.66	460.02	51.13	No Data	No Data	0
11/28/09	0:00:00	0	No Data	0	87.56	4269.01	No Data	78.75	No Data	No Data	No Data	30.7	18.66	460.02	51.13	No Data	No Data	0
11/29/09	0:00:00	0	No Data	0	87.56	10565.29	No Data	78.75	No Data	No Data	No Data	206.31	18.66	2374.8	51.13	No Data	No Data	0
11/30/09	0:00:00	0	No Data	0	87.56	9757.45	No Data	78.75	No Data	No Data	No Data	206.31	18.66	2374.8	51.13	No Data	No Data	0
12/1/09	0:00:00	0	No Data	0	1171.4	9998.89	No Data	442.19	No Data	No Data	No Data	314.07	18.66	1067.8	51.13	No Data	No Data	0
12/2/09	0:00:00	0	No Data	0	1171.4	8306.63	No Data	178.25	No Data	No Data	No Data	196.76	18.66	1067.8	51.13	No Data	No Data	0
12/3/09	0:00:00	0	No Data	0	2895.65	10099.28	No Data	2327.3	No Data	No Data	No Data	1066.14	18.66	1837.23	51.13	No Data	No Data	0
12/4/09	0:00:00	0	No Data	0	4136.3	12809.88	No Data	3762.06	No Data	No Data	No Data	2804.76	138.63	5787.48	179.8	No Data	No Data	0
12/5/09	0:00:00	0	No Data	0	7354.78	17171.84	No Data	6958.1	No Data	No Data	No Data	2804.76	346.83	10762.29	1671.69	No Data	No Data	0
12/6/09	0:00:00	0	No Data	0	3106.07	16029.54	No Data	1830.01	No Data	No Data	No Data	6069.98	449.72	10206.03	635.69	No Data	No Data	0
12/7/09	0:00:00	0	No Data	0	4659.46	16981.05	No Data	5248.93	No Data	No Data	No Data	8253.94	1115.19	11967.34	754.29	No Data	No Data	0
12/8/09	0:00:00	0	No Data	0	6984.37	16981.05	No Data	14424.89	No Data	No Data	No Data	9007.01	661.56	10946.14	1174.7	No Data	No Data	0
12/9/09	0:00:00	0	No Data	0	7497.7	16981.05	No Data	14322.43	No Data	No Data	No Data	10243.21	998.89	10946.14	645.33	No Data	No Data	0
12/10/09	0:00:00	0	No Data	0	9191.72	19904.27	No Data	19488.79	No Data	No Data	No Data	10243.21	13303.99	16502.1	9854.23	No Data	No Data	0
12/11/09	0:00:00	0	No Data	0	12709.49	23295.12	No Data	21028.56	No Data	No Data	No Data	19273.36	20841.5	17858.66	9854.23	No Data	No Data	0
12/12/09	0:00:00	0	No Data	0	13165.85	22103.73	No Data	20774.09	No Data	No Data	No Data	17597.03	14249.86	16098.89	16523.77	No Data	No Data	0
12/13/09	0:00:00	0	No Data	0	7401.86	17383.45	No Data	12820.48	No Data	No Data	No Data	9458.71	2140.06	13190.21	13236.34	No Data	No Data	0
12/14/09	0:00:00	0	No Data	0	6374.83	17494.61	No Data	14456.52	No Data	No Data	No Data	12574.48	2298.24	11972.36	5610.49	No Data	No Data	0
12/15/09	0:00:00	0	No Data	0	11111.57	20424.8	No Data	19761.54	No Data	No Data	No Data	14556.73	11363.28	13160.91	4009.26	No Data	No Data	0
12/16/09	0:00:00	0	No Data	0	11231.08	20424.8	No Data	21439.8	No Data	No Data	19722.47	14556.73	20967.31	16071.77	12820.17	No Data	No Data	0
12/17/09	0:00:00	0	No Data	0	11053.11	20649.02	No Data	21107.2	No Data	No Data	18900.97	15632.53	16812.32	14716.59	11954.36	No Data	No Data	0
12/18/09	0:00:00	0	No Data	0	11824.61	19750.03	No Data	19402.79	No Data	No Data	17400.4	13752.6	5499.71	12636.08	7109.18	No Data	No Data	0
12/19/09	0:00:00	0	No Data	0	10684.14	18860.28	No Data	18453.35	No Data	No Data	16834.98	13752.6	7232.16	12636.08	7109.18	No Data	No Data	0
12/20/09	0:00:00	0	No Data	0	5935.57	16677.02	No Data	12824.38	No Data	No Data	14841.7	9020.79	41.81	12821.24	1662.09	No Data	No Data	0
12/21/09	0:00:00	0	No Data	0	5188.2	15892.25	No Data	9419.59	No Data	No Data	14462.86	8612.83	41.81	10804.5	1662.09	No Data	No Data	0
12/22/09	0:00:00	0	No Data	0	7900.08	16065.94	No Data	13650.17	No Data	No Data	15226.19	8612.83	482.82	9622.2	926.34	No Data	No Data	0
12/23/09	0:00:00	0	No Data	0	6880.82	14532.98	No Data	9082.07	No Data	No Data	14286.26	7362.24	205.65	8633.43	926.34	No Data	No Data	0
12/24/09	0:00:00	0	No Data	0	6122.5	12205.19	No Data	7904.49	No Data	No Data	13359.98	8330.65	0	8633.43	937	No Data	No Data	0
12/25/09	0:00:00	0	No Data	0	4646.31	2258.22	No Data	120.21	No Data	No Data	12044.1	8330.65	0	1766.25	937	266.92	No Data	0
12/26/09	0:00:00	0	No Data	0	3977.89	3202.79	No Data	120.21	No Data	No Data	11797.79	20.01	0	1766.25	94.03	266.92	No Data	0
12/27/09	0:00:00	0	No Data	0	4794.62	16839.37	No Data	2352.85	No Data	No Data	16031.82	11213.33	0	10620.86	1152.46	266.92	No Data	0
12/28/09	0:00:00	0	No Data	0	5220.13	17213.03	No Data	3646.56	No Data	No Data	15884.93	10122.75	2260.96	11165.4	1152.46	5196.72	No Data	0
12/29/09	0:00:00	0	No Data	0	5588.7	16673.84	No Data	10506.94	No Data	No Data	16106.7	11567.59	2961.39	11046.94	3220.56	9660.08	No Data	0
12/30/09	0:00:00	0	No Data	0	10678.92	19865.26	No Data	16687.53	No Data	No Data	19079.96	15120.01	12665.48	12676.07	3220.56	13796.42	No Data	0
12/31/09	0:00:00	0	No Data	0	9716.31	18445.98	No Data	14951.65	No Data	No Data	16076.44	10930.93	4191.87	9864.16	2239.68	10526.28	No Data	0
1/1/10	0:00:00	0	No Data	0	13217.31	22224.41	No Data	19067.86	No Data	No Data	20744.26	16591.64	16251.33	13113.98	15318.23	23612.61	No Data	0
1/2/10	0:00:00	0	No Data	0	13661.68	15414.65	No Data	19547.69	No Data	No Data	20237.12	4829.26	16251.33	10715.91	14706.05	23612.61	No Data	0
1/3/10	0:00:00	0	No Data	0	18659.15	25415.12	No Data	23010.94	No Data	No Data	23014	19252.8	41248.97	18543.41	16903.07	28444.75	No Data	0
1/4/10	0:00:00	0	No Data	0	22852.41	27215.82	No Data	26227.44	No Data	No Data	23554.6	21143.85	41558.71	16384.17	16104.19	26955.99	No Data	0
1/5/10	0:00:00	0	No Data	0	25113.45	27082.94	No Data	25984	No Data	No Data	23337.42	21143.85	34810.32	16384.17	15330.99	26205.63	No Data	0
1/6/10	0:00:00	0	No Data	0	24714.73	25913.88	No Data	24877.37	No Data	No Data	22793.71	17192.45	34383.93	15262.62	15330.99	25391.36	No Data	0
1/7/10	0:00:00	0	No Data	0	24596.86	25159.55	No Data	22829.79	No Data	No Data	20663.32	17192.45	16566.05	13534.22	14247.26	20649.42	No Data	0
1/8/10	0:00:00	0	No Data	0	25377.79	25724.74	No Data	20759.09	No Data	No Data	22125.54	15782.14	9277.9	13534.22	14247.26	20649.42	No Data	0
1/9/10	0:00:00	0	No Data	0	25897.79	27271.73	No Data	22055.87	No Data	No Data	25538.17	18558.85	9277.9	13817.3	14524.44	20901.27	No Data	0
1/10/10	0:00:00	0	No Data	0	26509.65	29403.28	No Data	21801.48	No Data	No Data	27882.21	22476.82	38267.17	15291.97	14524.44	24906.14	No Data	0
1/11/10	0:00:00	0	No Data	0	22706.25	25187.04	No Data	20898.11	No Data	No Data	21228.55	17065.84	12812.09	15291.97	14672.11	20042.08	No Data	0
1/12/10	0:00:00	0	No Data	0	20526.97	23610.07	No Data	19069.11	No Data	No Data	19591.08	12999.89	2930.54	12334.59	10886.78	16575.44	No Data	0
1/13/10	0:00:00	0	No Data	0	19227.17	23037.85	No Data	18574.43	No Data	No Data	19039.54	12810.61	2930.54	12334.59	8993.68	17675.83	No Data	0
1/14/10	0:00:00	0	No Data	0	16993.31	19213.88	No Data	14237.52	No Data	No Data	16009.94	7763.13	1035.65	8196.27	8993.68	12040.55	No Data	0
1/15/10	0:00:00	0	No Data	0	14213.8	18505.35	No Data	8912.39	No Data	No Data	15491.15	5316	1035.65	7041.22	2750.99	12040.55	No Data	0
1/16/10	0:00:00	0	No Data	0	11725.68	18067.26	No Data	7821.56	No Data	No Data	15359.55	5110.74	106.11	4384.81	1457.97	11244.71	No Data	0
1/17/10	0:00:00	0	No Data	0	10997.13	17237.25	No Data	1712.15	No Data	No Data	14447.93	2949.1	106.11	5597.88	1762.04	11244.71	No Data	25665.06
1/18/10	0:00:00	0	No Data	0	9754.71	16754.48	No Data	2951.46	No Data	No Data	14551.55	2949.1	106.11	7161.73	1509.25	10632.1	No Data	25665.06
1/19/10	0:00:00	0	No Data	0	14040.64	18816.16	No Data	6975.3	No Data	No Data	16569.76	8605.61	106.11	6266.96	4178.95	10632.1	No Data	0
1/20/10	0:00:00	0	No Data	0	15380.75	20302.13	No Data	12307.95	No Data	No Data	17725.83	9881.32	2629.6	9456.08	6947.4	16565.5	No Data	0
1/21/10	0:00:00	0	No Data	0	13406.66	17801.33	No Data	10556.69	No Data	No Data	15648.95	6071.96	584.22	7049.89	2782.43	12992.21	No Data	0
1/22/10	0:00:00	0	No Data	6293.71	11667.27	17122.76	No Data	5529.64	No Data	No Data	14417.7	3358.18	7.22	3661.11	1605.65	9989.18	No Data	30139.56
1/23/10	0:00:00	0	No Data	9511.21	10666.09	16352.53	No Data	1991.71	No Data	No Data	13569.19	3131.07	138.88	1856.2	621.88	8224.63	No Data	41740.68
1/24/10	0:00:00	0	No Data	8104.52	8348.19	14959.49	No Data	496.51	No Data	No Data	12312.11	1052.4	0	1511.03	215.18	8224.63	No Data	41740.68
1/25/10	0:00:00	0	No Data	8722.87	6399.65	15062.43	No Data	103.32	No Data	No Data	12884.22	1715.91	0	3273.69	215.18	8978.91	No Data	36363.96
1/26/10	0:00:00	0	No Data	12249	11898.46	19529.44	No Data	7718.13	No Data	No Data	16802.45	8042.85	829.9	7022.6	2159.57	8978.91	No Data	43567.88
1/27/10	0:00:00	0	No Data	16043.89	15745.92	25146.22	No Data	14890.49	No Data	No Data	22140.86	15712.12	8329.58	7022.6	13525.71	19862.8	No Data	55949.39
1/28/10	0:00:00	0	No Data	17102.98	20058.86	27882.54	No Data	19653.21	No Data	No Data	22311.98	15712.12	16506.74	13781.32	13525.71	21032.56	No Data	54587.46
1/29/10	0:00:00	0	No Data	18368.8	22739.39	28848.15	No Data	20783.67	No Data	No Data	25027.74	19459.52	20578.85	13781.32	17872.68	22316.17	No Data	63382.51
1/30/10	0:00:00	0	No Data	17844.59	24309.02	29498.31	No Data	21245.12	No Data	No Data	24327.1	18443.27	21740.98	16270.38	17632.47	21488.18	No Data	54602.96
1/31/10	0:00:00	0	No Data	14653.82	20057.24	25984.17	No Data	14976.72	No Data	No Data	20806.93	14130.75	19904.35	14625.89	14243.15	18578.97	No Data	50459.49
2/1/10	0:00:00	0	No Data	14653.82	19889.39	25496.48	No Data	18414.2	No Data	No Data	21364.95	15266.43	17690.65	14233.02	14243.15	18578.97	No Data	50243.45
2/2/10	0:00:00	0	No Data	15285.63	19230.31	24807.67	No Data	17711.87	No Data	No Data	19684.39	11840.23	10622.85	12800.68	13465.12	18578.97	No Data	54038.82
2/3/10	0:00:00	0	No Data	14472.63	16530.86	22271.94	No Data	15286.07	No Data	No Data	19205.4	11210.94	7323.71	11198.73	10679.77	16277.36	No Data	51867.66
2/4/10	0:00:00	0	No Data	14985.49	18242.07	25398.83	No Data	17603.05	No Data	No Data	20255.75	12175.76	9994.17	12292.9	9372.49	16277.36	No Data	52825.02
2/5/10	0:00:00	0	No Data	11057.52	13714.06	19607.32	No Data	6027.7	No Data	No Data	14664.66	4985.01	12.76	4960.18	1463.29	11437.61	No Data	46780.91
2/6/10	0:00:00	0	No Data	9485.96	10433.24	18164.27	No Data	2977.12	No Data	No Data	13930.13	3256.06	12.76	4765.05	1097.71	7990.46	No Data	40970.58
2/7/10	0:00:00	0	No Data	9993.53	11222	20283.2	No Data	1141.65	No Data	No Data	16754.11	6210.24	1296.04	8356.01	1097.71	12619.45	No Data	40970.58
2/8/10	0:00:00	0	No Data	10503.63	10684.85	20283.2	No Data	7392.79	No Data	No Data	16142.76	6210.24	270.6	7429.78	2368.24	13950.23	No Data	40179.1
2/9/10	0:00:00	0	No Data	11733.46	13050.75	19788.45	No Data	5616.89	No Data	No Data	16142.76	8472.25	157.29	8106.42	2368.24	13429.98	No Data	40938.98
2/10/10	0:00:00	0	No Data	11733.46	13394.44	20049.84	No Data	5918.01	No Data	No Data	16441.54	7217.87	298.42	8106.42	2729.96	13599.39	No Data	46428.16
2/11/10	0:00:00	0	No Data	13590.14	15508.39	23821.81	No Data	15009.29	No Data	No Data	20719.82	7217.87	10469.11	11297.21	9890.81	17557.96	No Data	54133.12
2/12/10	0:00:00	0	No Data	13590.14	18151.82	22249.63	No Data	15573.46	No Data	No Data	20363.62	12732.04	12019.78	11419.53	11202.36	17715.01	18737.54	49530.55
2/13/10	0:00:00	0	No Data	13219.38	16525.61	23202.41	No Data	15573.46	No Data	No Data	18770.54	10909.2	10777.77	10416.42	8863.13	17715.01	17707.43	48773.53
2/14/10	0:00:00	0	No Data	12136.96	15444.46	23745.59	No Data	8330.08	No Data	23206.53	18955.44	11179.14	9443.41	10416.42	8863.13	16196.29	17151.61	46387.05
2/15/10	0:00:00	0	No Data	12344	16969.25	23406.83	No Data	14906.68	No Data	23206.53	18682.12	10472.91	12345.32	12410.8	7571.7	16196.29	18149.56	41882.37
2/16/10	0:00:00	0	No Data	11374.02	14454.22	20476.19	No Data	7260.56	No Data	25401.94	15414.56	5819.02	404.34	8397.83	7571.7	17576.63	15443.21	49327.21
2/17/10	0:00:00	0	No Data	10323.38	11768.31	18949.81	No Data	7591.47	No Data	20761.84	15127.22	5819.02	248.8	5883.83	1146.58	10236.86	12950.84	49327.21
2/18/10	0:00:00	0	No Data	10778.89	11425.27	19612.22	No Data	8984.33	No Data	21982.37	17893.52	6664.07	561.33	7563.67	1722.13	12089.91	13495.35	43995.53
2/19/10	0:00:00	0	No Data	12261.84	14162.97	21141.21	No Data	11444.25	No Data	21982.37	20143.39	8814.83	3889.86	7563.67	6989.23	12089.91	14900.45	44724.73
2/20/10	0:00:00	0	No Data	12570.83	14665.75	21650.21	No Data	11295.61	No Data	23593.62	19713.34	7937	6524.07	9527.96	5705.89	14482.43	14900.45	44629.86
2/21/10	0:00:00	0	No Data	9550.57	9844.8	19700.86	No Data	2091.83	No Data	21163.1	17318.34	7937	47.69	9527.96	1362.35	11826.96	13700.12	40186.7
2/22/10	0:00:00	0	No Data	10051.57	11691.76	19986.55	No Data	5791.9	No Data	22531.5	18168.06	5028.88	966.44	8069.14	1800.05	12267.33	13700.12	37913.17
2/23/10	0:00:00	0	No Data	11042.53	12935.87	19538.62	No Data	5673.4	No Data	22531.5	17625.69	5834.69	121.63	7692.96	1800.05	12267.33	13125.64	46737.37
2/24/10	0:00:00	0	No Data	13317.87	15301.41	23039.68	No Data	10867.43	No Data	20891.77	20647.68	11490.82	7767.43	7692.96	5117.75	11727.07	16107.57	46737.37
2/25/10	0:00:00	0	No Data	15218.48	17638.68	24923.81	No Data	17530.54	No Data	25890.79	22891.44	15212.9	17895.85	10511.58	9459.4	18901.04	19890.8	51278.63
2/26/10	0:00:00	0	No Data	14393.17	19243.72	25476.89	No Data	17669.81	No Data	25890.79	22171.83	14474.55	14952.39	11178.43	9987.7	18105.16	19890.8	53903.54
2/27/10	0:00:00	0	No Data	12894.68	17117.41	23530.81	No Data	16621.74	No Data	24681.02	19741.58	8321.56	11886.42	8911.61	9987.7	14963.39	17139.48	47178.1
2/28/10	0:00:00	0	No Data	10590.04	14039.07	22428.63	No Data	6070.06	No Data	23526.59	17069.62	8321.56	8585.36	8911.61	5439.35	12793.95	15390.01	47178.1
3/1/10	0:00:00	0	No Data	9703.06	12229.92	20839.01	No Data	6782.28	No Data	21169.57	15682.13	4371.06	1706.59	7540.76	2162.61	10636.9	12611.7	39407.11
3/2/10	0:00:00	0	No Data	9412.81	11226.94	20081.16	No Data	6040.71	No Data	20187.81	15144.84	4371.06	212.98	5294.15	2162.61	10803.08	11581.73	43028.34
3/3/10	0:00:00	0	No Data	9096.58	11363.31	19364.12	No Data	5446.86	No Data	20187.81	14573.17	3066.88	81.04	4565.49	1437.96	10803.08	11314.33	44153.31
3/4/10	0:00:00	0	No Data	9096.58	8108.53	18183.33	No Data	5160.63	No Data	19953.62	14722.55	2655.45	388.54	4565.49	853.12	9776.35	10823.02	38876.89
3/5/10	0:00:00	0	No Data	9096.58	7100.71	18549.54	No Data	3778.33	No Data	19953.62	14722.55	3514.41	519.69	3480.68	853.12	10601.72	10680.38	39213.98
3/6/10	0:00:00	0	No Data	8029.17	6984.32	17339.37	No Data	3453.51	No Data	18527.09	13314.52	1346.15	71.48	3243.33	853.12	8999.22	9625.09	38214.38
3/7/10	0:00:00	0	No Data	7126.77	6435.18	17339.37	No Data	2237.83	No Data	18527.09	13314.52	1177.98	292.84	3076.55	180.45	8999.22	9625.09	32497.14
3/8/10	0:00:00	0	No Data	5686.99	4143.41	14385.18	No Data	197.87	No Data	18243.91	11079.66	287.87	0	4287.43	95.46	8254.77	7619.08	31532.15
3/9/10	0:00:00	231.81	No Data	7114.12	6281.87	14751.49	No Data	197.87	No Data	15028.89	11614.81	405.49	0	2287.4	95.46	5889.34	8335.32	36240.9
3/10/10	0:00:00	447.73	No Data	7455.48	5377.31	14998.46	No Data	87.11	No Data	15028.89	11864.09	517.87	0	985.81	213.38	5889.34	8444.2	34955.19
3/11/10	0:00:00	447.73	No Data	6849.72	4842.43	14015.33	No Data	87.11	No Data	14343.47	11269	517.87	0	476.9	213.38	5294.95	7776.17	33670.71
3/12/10	0:00:00	447.73	No Data	6504.73	4516	14221.15	No Data	208.17	No Data	13579.79	10693.72	282.84	0	476.9	40.4	5077.44	8804.48	35251.1
3/13/10	0:00:00	447.73	No Data	6254.73	4740.06	13234.28	No Data	78.78	No Data	13851.97	10693.72	282.84	0	70.56	152.55	3797.35	8375.54	29509.57
3/14/10	0:00:00	447.73	No Data	5437.37	3060.18	13488.85	No Data	78.78	No Data	13108.24	10395.01	154.58	0	70.56	152.55	3993.91	8181.53	24764.32
3/15/10	2:00:00	225.17	No Data	3433.74	2227.97	8221.2	No Data	272.46	No Data	9589.99	6669.1	154.58	0	1203.63	48.57	3366.63	6100.16	28001.61
3/16/10	2:00:00	225.17	No Data	3876.52	2227.97	9113.27	No Data	272.46	No Data	9934.05	7417.63	154.58	198.67	362.54	48.57	2385.98	6642.28	23655.66
3/17/10	2:00:00	225.17	No Data	4295.56	2501.24	10354.33	No Data	78.75	No Data	9180.04	9205.5	154.58	0	510.55	48.57	2385.98	6285.05	25299.96
3/18/10	2:00:00	225.17	11337.54	3426.58	920.47	6176.95	No Data	78.75	No Data	6589.47	6609.23	154.58	0	1526.66	48.57	1860.97	5475.07	21046.84
3/19/10	2:00:00	225.17	7978.21	2523.25	348.31	3197.98	No Data	298.64	No Data	3837.42	4371.6	154.58	105.81	627.51	712.08	2158.54	3497.39	21855.53
3/20/10	2:00:00	358.7	12198.67	5138.77	1119.8	12576.61	No Data	871.62	No Data	12044.36	10722.71	154.58	105.81	4651.11	35.66	5602.26	7423.36	23486.09
3/21/10	2:00:00	358.7	10310.91	5878.64	1268.52	12576.61	No Data	871.62	No Data	15440.71	12306.15	387.29	0	6517.12	435.59	6990.1	7699.45	27494.93
3/22/10	2:00:00	358.7	10683.95	5165.46	996.28	12187.22	No Data	996.22	No Data	11508.37	10642.13	387.29	0	3569.92	108.86	5807.47	7113.86	35479.51
3/23/10	2:00:00	358.7	11368.36	5165.46	1274.77	8518.26	No Data	2195.42	No Data	7764.46	7604.44	387.29	123.48	2619.48	108.86	3687.11	6109.59	25275.53
3/24/10	2:00:00	358.7	8901.54	3509.27	501.04	5015.51	No Data	1681.6	No Data	5770.96	6442.47	173.88	0	2343.25	108.86	1903.21	5063.91	25541.69
3/25/10	2:00:00	358.7	7982.17	3909.98	501.04	6397.46	No Data	1265.27	No Data	6123.54	7573.73	173.88	210.57	2504.42	108.86	1715.16	6316.4	26885.27
3/26/10	2:00:00	358.7	11147.79	6454.82	1467.25	10184.05	No Data	4727.19	No Data	11888.08	11799.08	299.88	0	4285.31	108.86	4650.14	6865.6	24784.7
3/27/10	2:00:00	358.7	10881.43	5197.95	1763.55	8519.64	No Data	3210.94	No Data	9793.71	9833.22	299.88	0	3224.21	108.86	5419.95	7367.09	30179.27
3/28/10	2:00:00	358.7	9142.27	4284.32	652.95	7035.4	No Data	79.12	No Data	6679.85	7662.38	299.88	128.98	1265.09	108.86	908.85	5461.39	21333.53
3/29/10	2:00:00	358.7	8605.97	4483.09	1008.15	8563.03	No Data	1044.71	No Data	10020.83	8660.71	151.4	234.8	1430.58	108.86	2853.91	6950.82	34397.04
3/30/10	2:00:00	190.9	14104.27	3625.1	3197.92	5997.26	No Data	1172.95	No Data	10952.5	7334.87	151.4	31.37	238.8	108.86	4685.18	4495.58	29490.21
3/31/10	2:00:00	0.16	8050	881.77	1475.15	2654.42	No Data	177.73	No Data	3867.05	2063.12	151.4	31.37	0.01	108.86	1441.95	2447.87	21648.95
